Method,chro,start,end,length,type,qual
cutesv,12,63802860,63804691,1831,DEL,
cutesv,12,65818656,65818656,662,INS,
cutesv,12,66207059,66207350,291,DEL,
cutesv,12,66526817,66530396,3579,DEL,
cutesv,12,66527642,66529783,2141,DEL,
cutesv,12,66905338,66906754,1416,DUP,
cutesv,12,67011549,67011549,692,INS,
cutesv,12,67011549,67011549,347,INS,
cutesv,12,67295958,67301315,5357,DUP,
cutesv,12,67443801,67444375,574,INV,
cutesv,12,67443802,67444376,574,INV,
cutesv,12,68648316,68654640,6324,DEL,
cutesv,12,69255819,69256511,692,DEL,
cutesv,12,69435021,69435328,307,DEL,
cutesv,12,69557709,69559690,1981,DEL,
cutesv,12,69850380,69851282,902,INV,
cutesv,12,69855553,69855553,84,INS,
cutesv,12,70058798,70059015,217,DEL,
cutesv,12,70872283,70878213,5930,DEL,
cutesv,12,71525448,71525448,337,INS,
cutesv,12,71528784,71529426,642,DEL,
cutesv,12,71532768,71533889,1121,INV,
cutesv,12,71602348,71604486,2138,DEL,
cutesv,12,71820545,71821639,1094,DEL,
cutesv,12,71937781,71941192,3411,INV,
cutesv,12,71937782,71941194,3412,INV,
cutesv,12,72120895,72121455,560,DEL,
cutesv,12,72617735,72618133,398,DEL,
cutesv,12,72691857,72692910,1053,INV,
cutesv,12,72691857,72693870,2013,INV,
cutesv,12,72722215,72722215,308,INS,
cutesv,12,73153178,73156891,3713,DEL,
cutesv,12,73580541,73580541,75,INS,
cutesv,12,74048379,74048518,139,DEL,
cutesv,12,75111573,75115467,3894,DEL,
cutesv,12,76249695,76249695,82,INS,
cutesv,12,76309721,76310766,1045,INV,
cutesv,12,76309721,76311695,1974,INV,
cutesv,12,77275695,77275695,224,INS,
cutesv,12,77674049,77674712,663,DEL,
cutesv,12,78375997,78376181,184,DEL,
cutesv,12,78396912,78396912,342,INS,
cutesv,12,78674289,78674879,590,DEL,
cutesv,12,79314200,79315315,1115,INV,
cutesv,12,79314201,79316230,2029,INV,
cutesv,12,79337947,79337947,76,INS,
cutesv,12,80271827,80271905,78,DEL,
cutesv,12,80271828,80273569,1741,DEL,
cutesv,12,80309770,80309770,211,INS,
cutesv,12,80383015,80383015,69,INS,
cutesv,12,80480692,80480692,329,INS,
cutesv,12,80573693,80574233,540,DEL,
cutesv,12,80573958,80574017,59,DEL,
cutesv,12,82847007,82847007,177,INS,
cutesv,12,82997589,82997589,84,INS,
cutesv,12,83331444,83331575,131,DEL,
cutesv,12,83844062,83844588,526,DEL,
cutesv,12,83956475,83958233,1758,INV,
cutesv,12,83956476,83957437,961,INV,
cutesv,12,84042292,84042568,276,DEL,
cutesv,12,84165460,84165460,308,INS,
cutesv,12,84484500,84484794,294,DEL,
cutesv,12,84593218,84595700,2482,DUP,
cutesv,12,86140080,86140936,856,INV,
cutesv,12,86140081,86141927,1846,INV,
cutesv,12,86143272,86143438,166,DEL,
cutesv,12,86300732,86300732,86,INS,
cutesv,12,86523368,86523619,251,DEL,
cutesv,12,86695700,86703050,7350,DEL,
cutesv,12,86838248,86838248,572,INS,
cutesv,12,87205108,87205618,510,DEL,
cutesv,12,88140454,88143862,3408,DEL,
cutesv,12,88512649,88513084,435,DEL,
cutesv,12,91170325,91170433,108,DEL,
cutesv,12,92483424,92483424,327,INS,
cutesv,12,92497621,92497913,292,DEL,
cutesv,12,92625990,92626364,374,DEL,
cutesv,12,92889836,92889836,85,INS,
cutesv,12,94358331,94358641,310,DEL,
cutesv,12,94669385,94669647,262,DEL,
cutesv,12,95344080,95344352,272,DEL,
cutesv,12,95953425,95953425,361,INS,
cutesv,12,96188597,96191357,2760,DEL,
cutesv,12,96197576,96200653,3077,INV,
cutesv,12,96912531,96912531,84,INS,
cutesv,12,97420049,97420049,291,INS,
cutesv,12,97701798,97701865,67,DEL,
cutesv,12,98015075,98015895,820,DEL,
cutesv,12,98111701,98112749,1048,DEL,
cutesv,12,98836637,98836637,516,INS,
cutesv,12,98953704,98958715,5011,DUP,
cutesv,12,99446213,99446523,310,DEL,
cutesv,12,99848428,99857010,8582,DUP,
cutesv,12,102275744,102277890,2146,DEL,
cutesv,12,103173308,103175256,1948,DEL,
cutesv,12,104015058,104015058,86,INS,
cutesv,12,104278628,104278628,351,INS,
cutesv,12,104292873,104294550,1677,DEL,
cutesv,12,104379549,104380723,1174,DEL,
cutesv,12,104470263,104471001,738,DEL,
cutesv,12,104470425,104470547,122,DEL,
cutesv,12,104529569,104529569,385,INS,
cutesv,12,104848125,104849317,1192,INV,
cutesv,12,105532355,105533263,908,INV,
cutesv,12,105532355,105534001,1646,INV,
cutesv,12,105772325,105772665,340,DEL,
cutesv,12,107122050,107122050,85,INS,
cutesv,12,109028345,109028751,406,DEL,
cutesv,12,109795507,109795615,108,DEL,
cutesv,12,110073094,110073276,182,DEL,
cutesv,12,110573256,110580099,6843,DEL,
cutesv,12,111763300,111763300,1279,INS,
cutesv,12,112592561,112593539,978,DEL,
cutesv,12,113011753,113012877,1124,DUP,
cutesv,12,113012187,113012187,945,INS,
cutesv,12,113012475,113012475,31,INS,
cutesv,12,113071944,113072228,284,DEL,
cutesv,12,113150549,113151019,470,DEL,
cutesv,12,113683071,113683424,353,DEL,
cutesv,12,114545393,114545393,657,INS,
cutesv,12,114632202,114637907,5705,DEL,
cutesv,12,114679604,114679832,228,DEL,
cutesv,12,114728303,114728365,62,DEL,
cutesv,12,115023759,115023928,169,DEL,
cutesv,12,115080026,115082339,2313,DEL,
cutesv,12,115735983,115745451,9468,DEL,
cutesv,12,116135894,116135894,394,INS,
cutesv,12,116237150,116237150,652,INS,
cutesv,12,116887548,116887746,198,DEL,
cutesv,12,117084862,117085287,425,DEL,
cutesv,12,117086890,117088195,1305,DEL,
cutesv,12,117316393,117317269,876,DUP,
cutesv,12,117640889,117643573,2684,DEL,
cutesv,12,117759667,117759828,161,DEL,
cutesv,12,118186879,118186879,117,INS,
cutesv,12,118230727,118231164,437,DEL,
cutesv,12,119119067,119119390,323,DEL,
cutesv,12,119985109,119985573,464,DEL,
cutesv,12,120094792,120095253,461,DEL,
cutesv,12,120389526,120389758,232,DEL,
cutesv,12,120879673,120879673,822,INS,
cutesv,12,121290144,121290449,305,DEL,
cutesv,12,121401729,121402049,320,DEL,
cutesv,12,121490428,121490428,353,INS,
cutesv,12,121692184,121692184,1053,INS,
cutesv,12,122121593,122121593,86,INS,
cutesv,12,122185266,122185266,906,INS,
cutesv,12,122289641,122289986,345,DEL,
cutesv,12,123010361,123010653,292,DEL,
cutesv,12,124557835,124557835,336,INS,
cutesv,12,124858303,124858501,198,DEL,
cutesv,12,125024950,125026494,1544,DUP,
cutesv,12,125106732,125107246,514,DEL,
cutesv,12,125155887,125156347,460,DEL,
cutesv,12,125156128,125156375,247,DEL,
cutesv,12,125381825,125386597,4772,DUP,
cutesv,12,125688634,125688996,362,DEL,
cutesv,12,125800653,125800653,2278,INS,
cutesv,12,125894472,125894641,169,DEL,
cutesv,12,126210684,126217938,7254,DUP,
cutesv,12,126783424,126789663,6239,DEL,
cutesv,12,127213057,127213195,138,DEL,
cutesv,12,127406403,127414785,8382,DEL,
cutesv,12,127502605,127502982,377,DEL,
cutesv,12,127660441,127660752,311,DEL,
cutesv,12,127713894,127713894,813,INS,
cutesv,12,128181729,128181729,79,INS,
cutesv,12,128776971,128777401,430,DEL,
cutesv,12,128957513,128957513,779,INS,
cutesv,12,129148304,129148563,259,DEL,
cutesv,12,129329293,129329695,402,DEL,
cutesv,12,129330292,129330560,268,DEL,
cutesv,12,129787294,129788342,1048,DEL,
cutesv,12,129795510,129795761,251,DEL,
cutesv,12,129964117,129964790,673,DEL,
cutesv,12,130122751,130123376,625,DEL,
cutesv,12,130383700,130384032,332,DEL,
cutesv,12,130455007,130455007,289,INS,
cutesv,12,130518019,130520907,2888,DUP,
cutesv,12,130869283,130869283,368,INS,
cutesv,12,130967401,130967401,434,INS,
cutesv,12,130982475,130982914,439,DEL,
cutesv,12,131016450,131016600,150,DEL,
cutesv,12,131024150,131024584,434,DEL,
cutesv,12,131048379,131048950,571,DEL,
cutesv,12,131142042,131142464,422,DEL,
cutesv,12,131147914,131150292,2378,DEL,
cutesv,12,131232971,131233745,774,DEL,
cutesv,12,131266186,131266782,596,DEL,
cutesv,12,131504308,131504502,194,DEL,
cutesv,12,131580362,131580756,394,DEL,
cutesv,12,131815617,131816166,549,DEL,
cutesv,12,131851894,131851894,561,INS,
cutesv,12,131866865,131867783,918,DEL,
cutesv,12,132123151,132123266,115,DEL,
cutesv,12,132251560,132251696,136,DEL,
cutesv,12,132285783,132286452,669,DEL,
cutesv,12,132482823,132482823,988,INS,
cutesv,12,132619412,132620866,1454,DEL,
cutesv,12,132619499,132619787,288,DEL,
cutesv,12,132811790,132815683,3893,DEL,
cutesv,12,132811931,132811972,41,DEL,
cutesv,12,132815344,132821790,6446,DEL,
cutesv,12,132867108,132867548,440,DEL,
cutesv,12,132881277,132882186,909,DEL,
cutesv,12,132935965,132936259,294,DEL,
cutesv,12,132942190,132942924,734,DEL,
cutesv,12,132957534,132957534,99,INS,
cutesv,12,132958105,132958159,54,DEL,
cutesv,12,133045882,133046534,652,DEL,
cutesv,12,133132909,133133653,744,DEL,
cutesv,12,133141173,133141389,216,DEL,
cutesv,12,133268622,133270983,2361,DEL,
cutesv,12,133268677,133268837,160,DEL,
cutesv,12,133306695,133307220,525,DEL,
cutesv,12,133319017,133319017,695,INS,
cutesv,12,133771444,133771768,324,DEL,
cutesv,13,19641997,19641997,1039,INS,
cutesv,13,19642487,19642756,269,DEL,
cutesv,13,19711685,19711910,225,DEL,
cutesv,13,20249621,20250708,1087,DEL,
cutesv,13,21732271,21735919,3648,DEL,
cutesv,13,22188453,22188453,340,INS,
cutesv,13,22530324,22530324,339,INS,
cutesv,13,23402993,23412924,9931,DUP,
cutesv,13,23624434,23624562,128,DEL,
cutesv,13,23629015,23638224,9209,DEL,
cutesv,13,24375215,24376230,1015,INV,
cutesv,13,24482717,24482717,86,INS,
cutesv,13,24626499,24627752,1253,DUP,
cutesv,13,24900074,24901960,1886,DUP,
cutesv,13,24930146,24930373,227,DEL,
cutesv,13,25510578,25513204,2626,DEL,
cutesv,13,25721009,25721335,326,DEL,
cutesv,13,25945324,25945782,458,DEL,
cutesv,13,26036856,26036856,110,INS,
cutesv,13,26162338,26163533,1195,INV,
cutesv,13,26701168,26701168,212,INS,
cutesv,13,26792614,26794067,1453,DEL,
cutesv,13,26816232,26816232,337,INS,
cutesv,13,27050158,27052317,2159,DEL,
cutesv,13,27126487,27134438,7951,DUP,
cutesv,13,27488085,27488085,968,INS,
cutesv,13,27556941,27557334,393,DEL,
cutesv,13,27623056,27623150,94,DEL,
cutesv,13,28069031,28069442,411,DEL,
cutesv,13,28669510,28670240,730,DEL,
cutesv,13,29412072,29412072,332,INS,
cutesv,13,29538849,29538849,330,INS,
cutesv,13,29810516,29810516,85,INS,
cutesv,13,29891584,29891855,271,DEL,
cutesv,13,29963957,29964183,226,DEL,
cutesv,13,30746759,30746759,294,INS,
cutesv,13,31175613,31175907,294,DEL,
cutesv,13,31417808,31418780,972,DEL,
cutesv,13,31426241,31426424,183,DEL,
cutesv,13,31892003,31892003,141,INS,
cutesv,13,31909952,31909952,361,INS,
cutesv,13,32532620,32538787,6167,DEL,
cutesv,13,32646572,32646572,316,INS,
cutesv,13,33699981,33706177,6196,DEL,
cutesv,13,33751915,33752105,190,DEL,
cutesv,13,34486195,34487284,1089,INV,
cutesv,13,35629800,35635709,5909,DUP,
cutesv,13,35694394,35695471,1077,DEL,
cutesv,13,35890151,35890151,291,INS,
cutesv,13,35975621,35976589,968,INV,
cutesv,13,36283742,36285558,1816,DUP,
cutesv,13,36325270,36325270,1445,INS,
cutesv,13,36657130,36657130,341,INS,
cutesv,13,37414461,37414773,312,DEL,
cutesv,13,37497359,37500729,3370,DEL,
cutesv,13,37568703,37568703,347,INS,
cutesv,13,37887626,37891790,4164,INV,
cutesv,13,37887627,37891789,4162,INV,
cutesv,13,38047831,38049589,1758,DEL,
cutesv,13,38441086,38441086,337,INS,
cutesv,13,39057340,39060223,2883,DUP,
cutesv,13,39379307,39383402,4095,DEL,
cutesv,13,39430851,39430851,361,INS,
cutesv,13,39494023,39494023,306,INS,
cutesv,13,39934124,39934179,55,DEL,
cutesv,13,39934124,39935477,1353,DEL,
cutesv,13,40028489,40028780,291,DEL,
cutesv,13,41097369,41097369,525,INS,
cutesv,13,41616979,41618131,1152,INV,
cutesv,13,41901266,41901266,1120,INS,
cutesv,13,42223384,42223384,977,INS,
cutesv,13,42236968,42241821,4853,DUP,
cutesv,13,42755494,42756461,967,DEL,
cutesv,13,42940052,42940052,352,INS,
cutesv,13,42946059,42946438,379,DEL,
cutesv,13,43539814,43541410,1596,DEL,
cutesv,13,43599429,43608402,8973,DUP,
cutesv,13,43603093,43603873,780,DUP,
cutesv,13,43603749,43603749,785,INS,
cutesv,13,44411759,44411759,346,INS,
cutesv,13,45066268,45066268,302,INS,
cutesv,13,45089734,45099301,9567,DEL,
cutesv,13,46091579,46091579,458,INS,
cutesv,13,46292768,46292768,61,INS,
cutesv,13,47293024,47293024,276,INS,
cutesv,13,47689492,47689751,259,DEL,
cutesv,13,48015499,48016023,524,DEL,
cutesv,13,48087746,48087746,292,INS,
cutesv,13,48189022,48193254,4232,INV,
cutesv,13,48189023,48193256,4233,INV,
cutesv,13,48475941,48475941,318,INS,
cutesv,13,48772168,48779308,7140,INV,
cutesv,13,48772169,48779309,7140,INV,
cutesv,13,48866979,48866979,285,INS,
cutesv,13,49305513,49306258,745,DEL,
cutesv,13,50373360,50373916,556,DEL,
cutesv,13,50474665,50474911,246,DEL,
cutesv,13,50514160,50514576,416,INV,
cutesv,13,50514161,50514576,415,INV,
cutesv,13,50609218,50609292,74,DEL,
cutesv,13,51069375,51075132,5757,DUP,
cutesv,13,51285036,51286004,968,INV,
cutesv,13,51760756,51760850,94,DEL,
cutesv,13,51923049,51923049,356,INS,
cutesv,13,53832177,53832177,160,INS,
cutesv,13,54871003,54871003,273,INS,
cutesv,13,55879263,55879263,134,INS,
cutesv,13,56186541,56186541,304,INS,
cutesv,13,56495128,56495128,843,INS,
cutesv,13,57074209,57075724,1515,DEL,
cutesv,13,57522239,57522446,207,DEL,
cutesv,13,57527027,57527027,85,INS,
cutesv,13,58339702,58340241,539,DEL,
cutesv,13,58386050,58386459,409,DEL,
cutesv,13,58439565,58443653,4088,DEL,
cutesv,13,58621035,58621035,301,INS,
cutesv,13,58914493,58914493,1054,INS,
cutesv,13,59357590,59357590,340,INS,
cutesv,13,59467789,59471129,3340,DEL,
cutesv,13,60786169,60786501,332,DEL,
cutesv,13,61221147,61221147,1294,INS,
cutesv,13,61553026,61553837,811,DEL,
cutesv,13,62588944,62588944,325,INS,
cutesv,13,62654794,62657566,2772,DUP,
cutesv,13,63523806,63524120,314,DEL,
cutesv,13,63598576,63608415,9839,DEL,
cutesv,13,63606743,63607662,919,INV,
cutesv,13,63606743,63607662,919,INV,
cutesv,13,63689150,63689150,2161,INS,
cutesv,13,63981004,63981435,431,DEL,
cutesv,13,64412933,64414817,1884,DEL,
cutesv,13,64569812,64569812,1085,INS,
cutesv,13,64964027,64964027,915,INS,
cutesv,13,65189735,65191541,1806,INV,
cutesv,13,65189737,65191545,1808,INV,
cutesv,13,65236387,65242386,5999,DEL,
cutesv,13,65637835,65638200,365,DEL,
cutesv,13,65870766,65871371,605,DEL,
cutesv,13,67011209,67014949,3740,DUP,
cutesv,13,67897038,67897677,639,DEL,
cutesv,13,67950338,67950761,423,DEL,
cutesv,13,68563910,68563910,85,INS,
cutesv,13,68936894,68937256,362,DEL,
cutesv,13,68977886,68978179,293,DEL,
cutesv,13,69966651,69966945,294,DEL,
cutesv,13,70056926,70056926,341,INS,
cutesv,13,70861679,70861983,304,DEL,
cutesv,13,72127090,72127781,691,DEL,
cutesv,13,72308422,72308900,478,DEL,
cutesv,13,72477290,72480642,3352,DEL,
cutesv,13,72851404,72851404,85,INS,
cutesv,13,73644193,73645994,1801,DEL,
cutesv,13,73814439,73815966,1527,DUP,
cutesv,13,73964647,73964647,321,INS,
cutesv,13,74383572,74383702,130,DEL,
cutesv,13,75294934,75296807,1873,DEL,
cutesv,13,75562060,75562358,298,DEL,
cutesv,13,75625209,75625297,88,DEL,
cutesv,13,76111089,76115424,4335,DUP,
cutesv,13,76209767,76211116,1349,DEL,
cutesv,13,78234532,78234860,328,DEL,
cutesv,13,78278678,78278812,134,DEL,
cutesv,13,78594166,78594458,292,DEL,
cutesv,13,78997609,78998718,1109,DEL,
cutesv,13,79203350,79207573,4223,DEL,
cutesv,13,79993225,79993559,334,DEL,
cutesv,13,80199054,80199054,347,INS,
cutesv,13,80296945,80296945,84,INS,
cutesv,13,80772301,80772301,86,INS,
cutesv,13,81408686,81408686,218,INS,
cutesv,13,81680769,81683224,2455,DEL,
cutesv,13,82088738,82089197,459,DEL,
cutesv,13,82356084,82357589,1505,INV,
cutesv,13,82356084,82357587,1503,INV,
cutesv,13,82364693,82364693,146,INS,
cutesv,13,82572470,82572470,267,INS,
cutesv,13,82889018,82889745,727,DEL,
cutesv,13,83065148,83068492,3344,DEL,
cutesv,13,83165989,83171354,5365,DEL,
cutesv,13,83179541,83179805,264,DEL,
cutesv,13,83580146,83581773,1627,DEL,
cutesv,13,83749520,83753405,3885,DEL,
cutesv,13,85030755,85031732,977,INV,
cutesv,13,85223251,85223353,102,DEL,
cutesv,13,85333509,85333837,328,DEL,
cutesv,13,85548595,85554592,5997,DUP,
cutesv,13,85936733,85937634,901,DEL,
cutesv,13,86265179,86265179,108,INS,
cutesv,13,86383644,86383644,1761,INS,
cutesv,13,86914836,86917594,2758,INV,
cutesv,13,86914836,86917595,2759,INV,
cutesv,13,87432039,87432039,499,INS,
cutesv,13,87731756,87731887,131,DEL,
cutesv,13,88604332,88604332,256,INS,
cutesv,13,88604333,88604333,152,INS,
cutesv,13,88642146,88644293,2147,DEL,
cutesv,13,89073212,89073519,307,DEL,
cutesv,13,89149183,89156269,7086,DEL,
cutesv,13,89372135,89372588,453,DEL,
cutesv,13,89420895,89425143,4248,DUP,
cutesv,13,89584755,89584755,144,INS,
cutesv,13,90862858,90864800,1942,DEL,
cutesv,13,90903237,90903237,345,INS,
cutesv,13,90999251,91000385,1134,INV,
cutesv,13,91024135,91027604,3469,DEL,
cutesv,13,91974721,91975590,869,INV,
cutesv,13,92261250,92261250,331,INS,
cutesv,13,92279174,92279617,443,DEL,
cutesv,13,92814249,92814249,133,INS,
cutesv,13,92825204,92825204,332,INS,
cutesv,13,93100744,93100744,895,INS,
cutesv,13,93531457,93531457,1091,INS,
cutesv,13,93650589,93650763,174,DEL,
cutesv,13,95154307,95154461,154,DEL,
cutesv,13,95781149,95783006,1857,DEL,
cutesv,13,95848630,95849190,560,DEL,
cutesv,13,96633448,96633759,311,DEL,
cutesv,13,97981494,97981494,835,INS,
cutesv,13,98803274,98803274,339,INS,
cutesv,13,99254180,99258471,4291,DEL,
cutesv,13,99254235,99256690,2455,DUP,
cutesv,13,99254416,99254416,74,INS,
cutesv,13,99533087,99533087,84,INS,
cutesv,13,99764976,99764976,334,INS,
cutesv,13,100034507,100034507,176,INS,
cutesv,13,100034705,100035406,701,INV,
cutesv,13,100034708,100035494,786,INV,
cutesv,13,100035580,100035755,175,DEL,
cutesv,13,101625784,101625905,121,DEL,
cutesv,13,102064972,102071569,6597,DEL,
cutesv,13,102813737,102814220,483,DEL,
cutesv,13,103713957,103717880,3923,DEL,
cutesv,13,103875308,103875899,591,DEL,
cutesv,13,103930893,103932460,1567,DEL,
cutesv,13,104091751,104092234,483,DEL,
cutesv,13,104558063,104558063,338,INS,
cutesv,13,105531114,105531521,407,DEL,
cutesv,13,105708102,105708384,282,DEL,
cutesv,13,106266485,106266838,353,DEL,
cutesv,13,107229798,107239723,9925,DUP,
cutesv,13,107924352,107925077,725,DEL,
cutesv,13,108332867,108332981,114,DEL,
cutesv,13,108465327,108472186,6859,DEL,
cutesv,13,108699972,108699972,95,INS,
cutesv,13,108946961,108951811,4850,DEL,
cutesv,13,109110715,109110715,551,INS,
cutesv,13,109361732,109362446,714,DEL,
cutesv,13,110035543,110035770,227,DEL,
cutesv,13,110307072,110307220,148,DEL,
cutesv,13,110318124,110318562,438,DEL,
cutesv,13,110418011,110419125,1114,DEL,
cutesv,13,110664262,110665489,1227,DUP,
cutesv,13,110743409,110743549,140,DEL,
cutesv,13,110750349,110750349,162,INS,
cutesv,13,110812509,110812801,292,DEL,
cutesv,13,111008021,111008174,153,DEL,
cutesv,13,111061122,111061356,234,DEL,
cutesv,13,111109132,111109411,279,DEL,
cutesv,13,111329399,111329963,564,DEL,
cutesv,13,111479311,111479724,413,DEL,
cutesv,13,111907149,111907417,268,DEL,
cutesv,13,112159924,112160050,126,DEL,
cutesv,13,112220606,112220656,50,DEL,
cutesv,13,112724884,112726513,1629,DUP,
cutesv,13,112733924,112734334,410,DEL,
cutesv,13,112801644,112803878,2234,DEL,
cutesv,13,112868685,112869237,552,DEL,
cutesv,13,112869327,112869494,167,DEL,
cutesv,13,113104235,113104451,216,DEL,
cutesv,13,113194487,113194700,213,DEL,
cutesv,13,113320609,113321021,412,DEL,
cutesv,13,113421171,113421743,572,DEL,
cutesv,13,113426684,113427058,374,DEL,
cutesv,13,113440035,113441008,973,DUP,
cutesv,13,113440739,113440739,258,INS,
cutesv,13,113440850,113440850,914,INS,
cutesv,13,113498641,113500166,1525,DUP,
cutesv,13,113516969,113519798,2829,DUP,
cutesv,13,113549034,113549447,413,DEL,
cutesv,13,113717748,113717924,176,DEL,
cutesv,13,113740001,113740152,151,DEL,
cutesv,13,113762294,113762498,204,DEL,
cutesv,13,113765728,113765869,141,DEL,
cutesv,13,113805835,113805988,153,DEL,
cutesv,13,113938685,113939422,737,DEL,
cutesv,13,113985498,113986405,907,INV,
cutesv,13,113985499,113987461,1962,INV,
cutesv,13,113990694,113991995,1301,DUP,
cutesv,13,114000277,114000764,487,DEL,
cutesv,13,114031823,114036103,4280,DUP,
cutesv,13,114032133,114032221,88,DEL,
cutesv,13,114088658,114091507,2849,DEL,
cutesv,13,114160495,114160669,174,DEL,
cutesv,13,114195813,114196086,273,DEL,
cutesv,13,114214541,114214679,138,DEL,
cutesv,13,114493027,114493461,434,DEL,
cutesv,13,114510516,114510709,193,DEL,
cutesv,13,114533402,114533624,222,DEL,
cutesv,13,114534555,114535276,721,DEL,
cutesv,13,114561481,114561631,150,DEL,
cutesv,13,114633208,114633579,371,DEL,
cutesv,13,114881988,114881988,340,INS,
cutesv,13,114903632,114905584,1952,DUP,
cutesv,14,19037287,19037287,95,INS,
cutesv,14,20528528,20538395,9867,DUP,
cutesv,14,20692966,20697352,4386,DEL,
cutesv,14,20967644,20971786,4142,DUP,
cutesv,14,21322966,21322966,279,INS,
cutesv,14,21377679,21378804,1125,DEL,
cutesv,14,21422665,21424719,2054,DUP,
cutesv,14,21745027,21745027,1356,INS,
cutesv,14,21952568,21954620,2052,DEL,
cutesv,14,22410615,22420473,9858,DUP,
cutesv,14,22586390,22587750,1360,DEL,
cutesv,14,22802945,22802945,133,INS,
cutesv,14,22881665,22882256,591,DEL,
cutesv,14,22958853,22960368,1515,INV,
cutesv,14,22958863,22960581,1718,INV,
cutesv,14,23097212,23097212,178,INS,
cutesv,14,23108106,23110592,2486,DEL,
cutesv,14,23922261,23922633,372,DEL,
cutesv,14,24175012,24175328,316,DEL,
cutesv,14,24394414,24394767,353,DEL,
cutesv,14,24442404,24442404,500,INS,
cutesv,14,24794387,24794387,85,INS,
cutesv,14,24857726,24859813,2087,INV,
cutesv,14,24857755,24857817,62,DEL,
cutesv,14,24857823,24859873,2050,INV,
cutesv,14,24859788,24859788,64,INS,
cutesv,14,25262426,25263122,696,DEL,
cutesv,14,25759600,25759683,83,DEL,
cutesv,14,26046828,26046828,314,INS,
cutesv,14,26524410,26524410,322,INS,
cutesv,14,26590932,26592385,1453,DEL,
cutesv,14,26889611,26890646,1035,INV,
cutesv,14,27765232,27765232,270,INS,
cutesv,14,28261151,28267150,5999,DEL,
cutesv,14,28301228,28301228,85,INS,
cutesv,14,28624718,28624718,85,INS,
cutesv,14,28869844,28872141,2297,DEL,
cutesv,14,29728056,29728778,722,DEL,
cutesv,14,30044297,30044297,85,INS,
cutesv,14,30986503,30986745,242,DEL,
cutesv,14,31813887,31814040,153,DEL,
cutesv,14,32671191,32671191,447,INS,
cutesv,14,33310319,33311586,1267,DUP,
cutesv,14,33385530,33392970,7440,DUP,
cutesv,14,33827661,33829322,1661,DUP,
cutesv,14,34290023,34290375,352,DEL,
cutesv,14,34428726,34431454,2728,DUP,
cutesv,14,34516175,34516175,734,INS,
cutesv,14,34581856,34581856,84,INS,
cutesv,14,34952445,34952445,340,INS,
cutesv,14,35248602,35248602,85,INS,
cutesv,14,35398621,35399421,800,DEL,
cutesv,14,35605827,35615284,9457,DEL,
cutesv,14,35775697,35776726,1029,DEL,
cutesv,14,37567956,37568075,119,DEL,
cutesv,14,37890621,37890621,950,INS,
cutesv,14,38134677,38137603,2926,DEL,
cutesv,14,38325435,38325435,929,INS,
cutesv,14,38359603,38359603,340,INS,
cutesv,14,38501860,38502777,917,INV,
cutesv,14,38501862,38503923,2061,INV,
cutesv,14,38630741,38630831,90,DEL,
cutesv,14,38744089,38744089,93,INS,
cutesv,14,38962322,38966283,3961,DEL,
cutesv,14,39160722,39160722,348,INS,
cutesv,14,39356147,39358781,2634,DUP,
cutesv,14,39508494,39508494,332,INS,
cutesv,14,39720509,39720509,293,INS,
cutesv,14,40098383,40100199,1816,DEL,
cutesv,14,40182897,40182897,86,INS,
cutesv,14,40312929,40312929,333,INS,
cutesv,14,40579652,40579652,330,INS,
cutesv,14,40609889,40617551,7662,DEL,
cutesv,14,40882870,40882870,126,INS,
cutesv,14,41126618,41126618,173,INS,
cutesv,14,41375898,41377279,1381,INV,
cutesv,14,41375899,41377284,1385,INV,
cutesv,14,41455931,41455931,79,INS,
cutesv,14,42277566,42277718,152,DEL,
cutesv,14,42486134,42486834,700,DEL,
cutesv,14,43372899,43373331,432,DEL,
cutesv,14,43549596,43550273,677,DEL,
cutesv,14,43791734,43791734,330,INS,
cutesv,14,43899019,43899763,744,DEL,
cutesv,14,44522287,44522287,326,INS,
cutesv,14,45595459,45597305,1846,DEL,
cutesv,14,46601720,46608925,7205,DEL,
cutesv,14,46824216,46825437,1221,DEL,
cutesv,14,47982110,47982110,359,INS,
cutesv,14,48333022,48334589,1567,DEL,
cutesv,14,48757149,48757938,789,DUP,
cutesv,14,48757199,48757199,795,INS,
cutesv,14,48825965,48827527,1562,DEL,
cutesv,14,48905894,48906967,1073,INV,
cutesv,14,48905895,48907998,2103,INV,
cutesv,14,49672243,49672243,637,INS,
cutesv,14,49727956,49727956,77,INS,
cutesv,14,50570123,50570123,2119,INS,
cutesv,14,50825136,50827387,2251,DEL,
cutesv,14,51601216,51601828,612,DEL,
cutesv,14,51718955,51718955,320,INS,
cutesv,14,52310344,52315118,4774,DUP,
cutesv,14,52378318,52378898,580,DEL,
cutesv,14,52414554,52420486,5932,INV,
cutesv,14,52414554,52420486,5932,INV,
cutesv,14,54023453,54028724,5271,DUP,
cutesv,14,55369112,55370079,967,INV,
cutesv,14,55369114,55371124,2010,INV,
cutesv,14,56430870,56430870,350,INS,
cutesv,14,57507971,57507971,332,INS,
cutesv,14,59524634,59524862,228,DEL,
cutesv,14,59545268,59545591,323,DEL,
cutesv,14,59710002,59710002,83,INS,
cutesv,14,59894310,59894310,99,INS,
cutesv,14,60341454,60343224,1770,DEL,
cutesv,14,60741354,60741354,339,INS,
cutesv,14,61547818,61547818,322,INS,
